ZONE T="011 TC1 <greek>a<\greek> = 10<math>0<\math>"
 950000 24.304186   1.250261 0.152745 -0.114986 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 951000 24.329731   1.250892 0.152672 -0.115797 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 952000 24.355097   1.250651 0.152851 -0.116051 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 953000 24.380284   1.251000 0.153139 -0.116023 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 954000 24.405293   1.250581 0.153197 -0.116145 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 955000 24.431820   1.250356 0.153445 -0.116260 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 956000 24.457454   1.250439 0.152869 -0.116436 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 957000 24.482731   1.250830 0.153190 -0.116711 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 958000 24.509169   1.251336 0.153069 -0.116439 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 959000 24.534445   1.251038 0.152712 -0.116094 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 960000 24.559811   1.251617 0.152667 -0.115889 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 961000 24.584999   1.251878 0.153131 -0.115722 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 962000 24.610543   1.251786 0.153270 -0.116452 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 963000 24.635909   1.250917 0.153177 -0.116152 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 964000 24.660650   1.250401 0.153082 -0.116665 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 965000 24.685659   1.249679 0.152806 -0.116107 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 966000 24.710757   1.249360 0.152670 -0.115022 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 967000 24.735408   1.249394 0.152475 -0.114972 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
